utt_id,maya,spanish,spk_id,start,end
441OglMZCY0_0004,tin juunal binen,,spk_006,00:01:03.950,00:01:05.750
441OglMZCY0_0005,ta juunal suunajech,,spk_001,00:01:11.850,00:01:13.950
441OglMZCY0_0006,tu juunal meyajnajij,,spk_001,00:01:19.850,00:01:22.150
441OglMZCY0_0007,t juunal áalkabnajo'on,,spk_001,00:01:26.850,00:01:30.150
441OglMZCY0_0008,t juunal p'áato'one'ex,,spk_001,00:01:35.250,00:01:37.350
441OglMZCY0_0009,tu juunal báabnajo'ob,,spk_001,00:01:41.850,00:01:44.150
441OglMZCY0_0010,yéetel máax kajakbalech,,spk_006,00:01:49.250,00:01:51.550
441OglMZCY0_0011,yéetel máax kajakbal,,spk_006,00:01:57.850,00:01:59.450
441OglMZCY0_0012,yéetel máax kajakbale'ex,,spk_006,00:02:06.050,00:02:08.449
441OglMZCY0_0013,yéetel máax kajakbalo'ob,,spk_006,00:02:14.850,00:02:17.450
441OglMZCY0_0014,jach ki'ichpam a wáabil,,spk_006,00:02:23.850,00:02:26.150
441OglMZCY0_0015,jach ki'ichkelem u yáabilo'ob,,spk_001,00:02:32.850,00:02:35.850
441OglMZCY0_0016,ts'oka'an wáa a beel,,spk_001,00:02:43.350,00:02:45.150
441OglMZCY0_0017,ts'oka'an wáa u beel a kiik,,spk_001,00:02:51.350,00:02:53.650
441OglMZCY0_0018,ts'oka'an wáa u beel le xi'ipalo',,spk_001,00:02:59.850,00:03:03.150
441OglMZCY0_0019,ts'oka'an wáa a beele'ex,,spk_001,00:03:09.250,00:03:11.550
441OglMZCY0_0020,ts'oka'an wáa u beelo'ob,,spk_006,00:03:15.850,00:03:18.150
441OglMZCY0_0021,ts'oka'an in beel,,spk_006,00:03:23.850,00:03:25.750
441OglMZCY0_0022,ts'oka'an u beel,,spk_006,00:03:31.550,00:03:33.450
441OglMZCY0_0023,ts'oka'an k beel,,spk_006,00:03:37.850,00:03:40.150
441OglMZCY0_0024,ts'oka'an k beele'ex,,spk_006,00:03:45.350,00:03:47.150
441OglMZCY0_0025,ts'oka'an u beelo'ob,,spk_001,00:03:53.850,00:03:56.150
441OglMZCY0_0026,ma' ts'oka'an in beeli',,spk_001,00:04:02.350,00:04:04.450
441OglMZCY0_0027,ts'oka'an u beel ka'achij,,spk_001,00:04:10.350,00:04:12.550
441OglMZCY0_0028,ma' ts'oka'an k beel ka'achi',,spk_001,00:04:17.850,00:04:21.149
441OglMZCY0_0029,ma' ts'oka'an k beele'exi',,spk_001,00:04:25.850,00:04:29.150
441OglMZCY0_0030,ts'oka'an u beelo'ob ka'achij,,spk_006,00:04:35.850,00:04:38.250
441OglMZCY0_0031,ts'o'ok wáa u ts'o'okol a beel,,spk_006,00:04:44.850,00:04:47.450
441OglMZCY0_0032,ts'o'ok wáa u ts'o'okol u beel a suku'un,,spk_006,00:04:53.850,00:04:56.850
441OglMZCY0_0033,ts'o'ok wáa u ts'o'okol a beele'ex,,spk_006,00:05:03.950,00:05:06.250
441OglMZCY0_0034,ts'o'ok wáa u ts'o'okol u beelo'ob,,spk_006,00:05:13.450,00:05:15.550
441OglMZCY0_0035,ts'o'ok u ts'o'okol in beel,,spk_001,00:05:22.850,00:05:25.150
441OglMZCY0_0036,ma' ts'o'okok u beeli',,spk_001,00:05:30.850,00:05:33.150
441OglMZCY0_0037,ma' ts'o'okok k beel ka'achi',,spk_001,00:05:37.850,00:05:40.150
441OglMZCY0_0038,ma' ts'o'okok k beele'exi',,spk_001,00:05:46.450,00:05:48.650
441OglMZCY0_0039,ma' ts'o'okok u beelo'ob ka'achi',,spk_001,00:05:54.150,00:05:57.450
oQfP-E9l8AI_0000,ba'ax úuchij,,spk_006,00:00:25.850,00:00:28.150
oQfP-E9l8AI_0001,ba'ax úuch tech,,spk_006,00:00:32.850,00:00:34.150
oQfP-E9l8AI_0002,ba'ax úuch te'ex,,spk_006,00:00:39.850,00:00:41.550
oQfP-E9l8AI_0003,ba'ax úuch ti'ob,,spk_006,00:00:47.850,00:00:49.150
oQfP-E9l8AI_0004,mixba'al úuchij,,spk_006,00:00:54.850,00:00:57.150
oQfP-E9l8AI_0005,mixba'al úuch ten,,spk_001,00:01:02.850,00:01:04.550
oQfP-E9l8AI_0006,mixba'al úuch ti',,spk_001,00:01:10.150,00:01:12.450
oQfP-E9l8AI_0007,mixba'al úuch to'on,,spk_001,00:01:16.850,00:01:18.550
oQfP-E9l8AI_0008,mixba'al úuch to'one'ex,,spk_001,00:01:22.850,00:01:25.550
oQfP-E9l8AI_0009,mixba'al úuch ti'ob,,spk_001,00:01:29.850,00:01:32.150
oQfP-E9l8AI_0010,ba'ax ku beetik jtiino,,spk_006,00:01:37.650,00:01:39.750
oQfP-E9l8AI_0011,ba'ax ka beetike'ex,,spk_006,00:01:45.850,00:01:48.150
oQfP-E9l8AI_0012,ba'ax ku beetiko'ob,,spk_006,00:01:53.250,00:01:55.150
oQfP-E9l8AI_0013,táan in p'o' nook',,spk_006,00:02:00.850,00:02:02.650
oQfP-E9l8AI_0014,táan in p'o'ik in nook',,spk_006,00:02:08.850,00:02:10.449
oQfP-E9l8AI_0015,táan a míistik u yotoch a suku'un,,spk_001,00:02:14.850,00:02:18.150
oQfP-E9l8AI_0016,táan u k'ayik jump'éel jats'uts k'aay,,spk_001,00:02:22.850,00:02:26.150
oQfP-E9l8AI_0017,táan k kanik maaya,,spk_001,00:02:30.850,00:02:32.750
oQfP-E9l8AI_0018,táan k payal chi'ex,,spk_001,00:02:37.850,00:02:39.650
oQfP-E9l8AI_0019,táan a tuklikene'ex,,spk_001,00:02:44.550,00:02:46.750
oQfP-E9l8AI_0020,táan u yokliko'ob juntúul úulum,,spk_006,00:02:51.850,00:02:55.150
oQfP-E9l8AI_0021,"lep' a wóol, xi'ipal",,spk_006,00:03:00.850,00:03:03.150
oQfP-E9l8AI_0022,lep' a wóole'ex,,spk_006,00:03:08.850,00:03:11.150
pbkNWN7jZ4U_0000,ba'ax a k'iin a bin meyaj,,spk_006,00:00:23.950,00:00:25.550
pbkNWN7jZ4U_0001,ba'ax k'iin u bin xíimbal ja'an,,spk_006,00:00:31.150,00:00:34.150
pbkNWN7jZ4U_0002,ba'ax k'iin a meyaje'ex,,spk_001,00:00:40.550,00:00:42.650
pbkNWN7jZ4U_0003,ba'ax k'iin a bine'ex meyaj,,spk_001,00:00:48.850,00:00:51.150
pbkNWN7jZ4U_0004,ba'ax k'iin u yóok'ostiko'ob chan wakax,,spk_001,00:00:57.450,00:01:00.650
pbkNWN7jZ4U_0005,na'aken tu yóok'ol le tsíimino',,spk_001,00:01:05.849,00:01:08.350
pbkNWN7jZ4U_0006,na'akech tu yóok'ol le najo',,spk_001,00:01:11.850,00:01:14.150
pbkNWN7jZ4U_0007,na'ak tu yóok'ol le kooto',,spk_006,00:01:18.550,00:01:20.750
pbkNWN7jZ4U_0008,na'ako'on tu yóok'ol mooto,,spk_006,00:01:25.850,00:01:28.150
pbkNWN7jZ4U_0009,na'ako'one'ex te' tsíimin k'áak'o',,spk_006,00:01:33.350,00:01:35.450
pbkNWN7jZ4U_0010,na'ake'ex te' péepen k'áak'o',,spk_006,00:01:40.850,00:01:43.150
pbkNWN7jZ4U_0011,na'ako'ob te' kis buuts'o',,spk_006,00:01:47.850,00:01:51.150
pbkNWN7jZ4U_0012,anchaj in jaantik kex ma' ki' tin chi'i',,spk_001,00:01:55.850,00:01:59.150
pbkNWN7jZ4U_0013,anchaj a manik kex ko'oj,,spk_001,00:02:05.850,00:02:08.150
pbkNWN7jZ4U_0014,anchaj u beetik kex ma' u k'áati',,spk_001,00:02:14.250,00:02:17.150
pbkNWN7jZ4U_0015,anchaj u bo'otiko'ob kex seen ko'oj,,spk_001,00:02:22.350,00:02:25.150
pbkNWN7jZ4U_0016,syeen pesos tu bineltaj,,spk_001,00:02:30.850,00:02:33.150
pbkNWN7jZ4U_0017,jump'éel kilo tu bineltaj ten,,spk_006,00:02:37.850,00:02:41.150
pbkNWN7jZ4U_0018,ka'amuut tu bineltaj tech,,spk_006,00:02:46.550,00:02:48.950
pbkNWN7jZ4U_0019,óoxwuuts' tu bineltaj ti',,spk_006,00:02:54.850,00:02:57.150
pbkNWN7jZ4U_0020,kanlúub tu bineltaj to'on,,spk_006,00:03:02.850,00:03:05.550
pbkNWN7jZ4U_0021,ba'ax tu bineltaj te'ex,,spk_006,00:03:10.850,00:03:13.150
pbkNWN7jZ4U_0022,buka'aj tu bineltaj ti'ob,,spk_001,00:03:17.850,00:03:20.150
pbkNWN7jZ4U_0023,ba'ax u bin tech,,spk_001,00:03:25.850,00:03:27.150
pbkNWN7jZ4U_0024,mixba'al u bin ten,,spk_001,00:03:32.650,00:03:34.450
pbkNWN7jZ4U_0025,buka'aj u bin ti',,spk_001,00:03:39.850,00:03:41.250
pbkNWN7jZ4U_0026,ya'ab u bin ti',,spk_001,00:03:46.350,00:03:48.150
pbkNWN7jZ4U_0027,ma' ya'ab u bin ti'i',,spk_006,00:03:53.850,00:03:55.550
pbkNWN7jZ4U_0028,chéen jump'íit u bin ti'obi',,spk_006,00:04:00.850,00:04:03.550
7f7zF-ohGHc_0000,jkaline' ku bin u yil xmáaj tiila,,spk_006,00:00:25.050,00:00:27.450
7f7zF-ohGHc_0001,jkaline máan u ch'a' jsaan utia'al ka'aj múul xi'iko'ob u yil xmáaj tiila,,spk_008,00:00:31.150,00:00:36.150
7f7zF-ohGHc_0002,ti' lelo' jkaline' ku ya'alik ti'ob táan u bin kajtal íitsmal jayp'éel k'iin,,spk_008,00:00:39.750,00:00:45.350
7f7zF-ohGHc_0003,ko'ox jsaan,,spk_009,00:00:48.350,00:00:50.150
7f7zF-ohGHc_0004,"ko'ox, ta juunal wáa taalech",,spk_010,00:00:51.850,00:00:53.150
7f7zF-ohGHc_0005,"tin juunal, ma' taal in maama mix in taatai', p'áato'ob íitsmal wale'",,spk_009,00:00:55.850,00:01:01.150
7f7zF-ohGHc_0006,"ko'ox, naats' u yotoch le xmáaj tiilao'",,spk_010,00:01:05.248,00:01:08.150
7f7zF-ohGHc_0007,yéetel máax túun kajakbal le xmáaj tiilao',,spk_009,00:01:11.850,00:01:14.850
7f7zF-ohGHc_0008,"yéetel juntúul u yáabil, jach ki'ichpam",,spk_010,00:01:17.850,00:01:20.550
7f7zF-ohGHc_0009,ts'oka'an wáa túun u beel,,spk_009,00:01:23.650,00:01:25.750
7f7zF-ohGHc_0010,"ts'okan ka'achij, ba'ale' kimeen u yíicham",,spk_010,00:01:27.850,00:01:31.150
7f7zF-ohGHc_0011,ba'ax úuch ti',,spk_009,00:01:34.250,00:01:35.350
7f7zF-ohGHc_0012,bin ts'on kéeje' ka'aj xí'ik ts'onta'abij,,spk_010,00:01:37.850,00:01:40.650
7f7zF-ohGHc_0013,le ba'al je'ela' ma' seen úuchi',,spk_010,00:01:40.850,00:01:43.450
7f7zF-ohGHc_0014,yaan kex jump'éel ja'ab wale',,spk_010,00:01:47.250,00:01:49.150
7f7zF-ohGHc_0015,yaan wáa túun u paalal,,spk_009,00:01:51.550,00:01:53.450
7f7zF-ohGHc_0016,"mina'an, ma' úuch ts'o'okok u beelo'ob ka'achi'",,spk_010,00:01:55.850,00:01:59.150
7f7zF-ohGHc_0017,ma' wáa túun ka ts'o'ok u beeli',,spk_009,00:02:01.850,00:02:05.150
7f7zF-ohGHc_0018,"ma' tak be'ooraa' ma', ba'ale' ma' k ojel wáa ichil jump'íit k'iine'",,spk_010,00:02:06.850,00:02:11.850
7f7zF-ohGHc_0019,"ku ka' ts'o'okol u beel tu ka'a téen, ba'axten",,spk_010,00:02:15.850,00:02:19.150
7f7zF-ohGHc_0020,chéen tumen; buka'aj u bin k kóojol,,spk_009,00:02:21.850,00:02:25.150
7f7zF-ohGHc_0021,ts'o'ok k k'uchul leti' le su'ukil naja',,spk_010,00:02:28.950,00:02:31.650
7f7zF-ohGHc_0022,"xmáaj tiila, ba'ax ka beetik beya'",,spk_009,00:02:34.850,00:02:38.150
7f7zF-ohGHc_0023,"táan in jóoyabtil in paak'al, taalo'ob wáa a yuum yéetel a maamao'",,spk_011,00:02:40.650,00:02:45.850
7f7zF-ohGHc_0024,"ma' taalo'obi'. xmáaj tiila, chéen taalen in wa'al teche' bejla'ab in bin íitsmale'",,spk_009,00:02:48.850,00:02:55.150
7f7zF-ohGHc_0025,ti' bíin kajlaken jayp'éel k'iini',,spk_009,00:02:58.850,00:03:02.150
7f7zF-ohGHc_0026,táan a bin a wilo'ob,,spk_011,00:03:03.850,00:03:06.150
7f7zF-ohGHc_0027,jaaj,,spk_009,00:03:08.850,00:03:10.150
7f7zF-ohGHc_0028,ba'ax oora a bin,,spk_010,00:03:11.850,00:03:14.150
7f7zF-ohGHc_0029,be'oorae',,spk_009,00:03:15.850,00:03:18.150
7f7zF-ohGHc_0030,"lep' a wóol túuni', te'eytak u máan le waawáo'",,spk_010,00:03:19.650,00:03:23.150
7f7zF-ohGHc_0031,tu'ux ku máan,,spk_009,00:03:26.850,00:03:28.150
7f7zF-ohGHc_0032,aktáan ti' le ch'e'en kaajo',,spk_011,00:03:30.150,00:03:32.550
7f7zF-ohGHc_0033,"ma'alob, pa'atik in bin",,spk_009,00:03:35.450,00:03:37.150
7f7zF-ohGHc_0034,ba'ax k'iin a suut,,spk_010,00:03:39.850,00:03:41.150
7f7zF-ohGHc_0035,"wáa ba'axe' tak juulio wale', je'el in taal in xíimbalteche'",,spk_009,00:03:43.250,00:03:47.450
7f7zF-ohGHc_0036,chéen ta juunal kaja'anech máasima',,spk_009,00:03:51.150,00:03:54.150
7f7zF-ohGHc_0037,"ma', yéetel in wáabil, ma' bakáan ta k'aj óoltaji'",,spk_011,00:03:56.850,00:04:00.450
7f7zF-ohGHc_0038,"mixba'al ti'e', je'elili' in k'aj óoltik le kéen suunakene'",,spk_009,00:04:04.850,00:04:09.150
7f7zF-ohGHc_0039,"ma'alob túun, xi'ikech yéetel ya'abkach uts",,spk_011,00:04:12.850,00:04:15.690
7f7zF-ohGHc_0040,kaláantaba wale',,spk_010,00:04:15.650,00:04:16.750
7f7zF-ohGHc_0041,wáa ba'ax xane' je'el in k'uchul in wilech tolo',,spk_010,00:04:21.350,00:04:24.149
7f7zF-ohGHc_0042,"ma'alob, bix ma'il, ti' kin in páa'techi'",,spk_009,00:04:26.850,00:04:30.350
7f7zF-ohGHc_0043,"ma'alob túun, je'el ku taal le waawáo'",,spk_009,00:04:34.450,00:04:37.150
7f7zF-ohGHc_0044,"bey túuno', jkaline' na'ak te' waawáo' ka'aj bin íitsmal.",,spk_008,00:06:29.150,00:06:33.550
7f7zF-ohGHc_0045,yéetel yaj óolal binij tumeen kex ma' u k'áate',,spk_008,00:06:38.350,00:06:42.350
7f7zF-ohGHc_0046,anchaj u p'atik máaxo'ob tu k'aj óoltaj tu kaajil k'íimbila';,,spk_008,00:06:45.250,00:06:49.550
7f7zF-ohGHc_0047,"ba'ale' ki'imak xan u yóol tumen tu k'aj óoltaj le kaajo',",,spk_008,00:06:52.850,00:06:58.150
7f7zF-ohGHc_0048,uláak' máako'ob bey xan uláak' ya'abkach ba'alo'ob,,spk_008,00:07:00.850,00:07:05.150
7f7zF-ohGHc_0049,"chéen juntúulili' máax tu bineltaj u k'aj óoltik: u yáabil xmáaj tiila,",,spk_008,00:07:08.550,00:07:13.550
7f7zF-ohGHc_0050,"ba'ale' tu ya'alal yaan u béeytal, le kéen suunak",,spk_008,00:07:17.850,00:07:22.150
7f7zF-ohGHc_0051,"bejla'ab túune' jkaline' óoxp'éel u kaajal yaan: jo', íitsmal yéetel k'íimbila'.",,spk_008,00:07:25.850,00:07:33.150
ana_grabacion_1_0000,bix a k'aaba',¿Cómo te llamas?,spk_014,00:00:00.000,00:00:03.686
ana_grabacion_2_0000,in k'aaba'e',Me llamo,spk_014,00:00:00.000,00:00:02.672
ana_grabacion_3_0000,bix a beel,¿Cómo estás?,spk_014,00:00:00.000,00:00:02.750
ana_grabacion_4_0000,ki'imak in wóol,Estoy feliz / contento.,spk_014,00:00:00.000,00:00:02.698
ana_grabacion_5_0000,k'uuxen,Estoy enojado.,spk_014,00:00:00.000,00:00:02.698
ana_grabacion_6_0000,luba'an in wóol,Estoy triste.,spk_014,00:00:00.000,00:00:03.348
ana_grabacion_7_0000,k'oja'anen,Estoy enfermo.,spk_014,00:00:00.000,00:00:02.776
ana_grabacion_8_0000,wi'ijen,Tengo hambre.,spk_014,00:00:00.000,00:00:02.074
ana_grabacion_9_0000,uk'ajen,Tengo sed.,spk_014,00:00:00.000,00:00:02.932
ana_grabacion_10_0000,ba'ax ka beetik,¿Qué haces?,spk_014,00:00:00.000,00:00:03.036
ana_grabacion_11_0000,tu'ux ka bin,¿A dónde vas?,spk_014,00:00:00.000,00:00:02.828
ana_grabacion_12_0000,taak in bin,Quiero ir.,spk_014,00:00:00.000,00:00:02.490
ana_grabacion_13_0000,taak in wenel,Quiero dormir.,spk_014,00:00:00.000,00:00:03.166
ana_grabacion_14_0000,ko'oten waye',Ven acá.,spk_014,00:00:00.000,00:00:02.828
ana_grabacion_15_0000,ko'ox xíimbal,Vamos a pasear.,spk_014,00:00:00.000,00:00:02.464
ana_grabacion_16_0000,jach níib óolal,Muchas gracias.,spk_014,00:00:00.000,00:00:02.880
ana_grabacion_17_0000,mixba'al,De nada.,spk_014,00:00:00.000,00:00:02.568
ana_grabacion_18_0000,ka anaktech jump'éel jats'uts k'iin,Que tengas un bonito día.,spk_014,00:00:00.000,00:00:04.362
ana_grabacion_19_0000,ka xi'iktech utsil,Que te vaya bien.,spk_014,00:00:00.000,00:00:03.452
ana_grabacion_20_0000,je'el k-ilikba'e',Nos vemos.,spk_014,00:00:00.000,00:00:02.932
magdalena_grabacion_1_0000,bix a k'aaba',¿Cómo te llamas?,spk_015,00:00:00.000,00:00:02.334
magdalena_grabacion_2_0000,in k'aaba'e',Me llamo,spk_015,00:00:00.000,00:00:02.438
magdalena_grabacion_3_0000,bix a beel,¿Cómo estás?,spk_015,00:00:00.000,00:00:02.490
magdalena_grabacion_4_0000,ki'imak in wóol,Estoy feliz / contento.,spk_015,00:00:00.000,00:00:03.088
magdalena_grabacion_5_0000,k'uuxen,Estoy enojado.,spk_015,00:00:00.000,00:00:02.178
magdalena_grabacion_6_0000,luba'an in wóol,Estoy triste.,spk_015,00:00:00.000,00:00:02.542
magdalena_grabacion_7_0000,k'oja'anen,Estoy enfermo.,spk_015,00:00:00.000,00:00:02.178
magdalena_grabacion_8_0000,wi'ijen,Tengo hambre.,spk_015,00:00:00.000,00:00:02.204
magdalena_grabacion_9_0000,uk'ajen,Tengo sed.,spk_015,00:00:00.000,00:00:02.854
magdalena_grabacion_10_0000,ba'ax ka beetik,¿Qué haces?,spk_015,00:00:00.000,00:00:02.282
magdalena_grabacion_11_0000,tu'ux ka bin,¿A dónde vas?,spk_015,00:00:00.000,00:00:01.892
magdalena_grabacion_12_0000,taak in bin,Quiero ir.,spk_015,00:00:00.000,00:00:01.996
magdalena_grabacion_13_0000,taak in wenel,Quiero dormir.,spk_015,00:00:00.000,00:00:02.984
magdalena_grabacion_14_0000,ko'oten waye',Ven acá.,spk_015,00:00:00.000,00:00:01.658
magdalena_grabacion_15_0000,ko'ox xíimbal,Vamos a pasear.,spk_015,00:00:00.000,00:00:02.230
magdalena_grabacion_16_0000,jach níib óolal,Muchas gracias.,spk_015,00:00:00.000,00:00:02.750
magdalena_grabacion_17_0000,mixba'al,De nada.,spk_015,00:00:00.000,00:00:02.230
magdalena_grabacion_18_0000,ka anaktech jump'éel jats'uts k'iin,Que tengas un bonito día.,spk_015,00:00:00.000,00:00:03.868
magdalena_grabacion_19_0000,ka xi'iktech utsil,Que te vaya bien.,spk_015,00:00:00.000,00:00:03.270
magdalena_grabacion_20_0000,je'el k-ilikba'e',Nos vemos.,spk_015,00:00:00.000,00:00:02.646
manuel_grabacion_1_0000,bix a k'aaba',¿Cómo te llamas?,spk_016,00:00:00.000,00:00:01.996
manuel_grabacion_2_0000,in k'aaba'e',Me llamo,spk_016,00:00:00.000,00:00:02.230
manuel_grabacion_3_0000,bix a beel,¿Cómo estás?,spk_016,00:00:00.000,00:00:01.944
manuel_grabacion_4_0000,ki'imak in wóol,Estoy feliz / contento.,spk_016,00:00:00.000,00:00:02.412
manuel_grabacion_5_0000,k'uuxen,Estoy enojado.,spk_016,00:00:00.000,00:00:01.788
manuel_grabacion_6_0000,luba'an in wóol,Estoy triste.,spk_016,00:00:00.000,00:00:02.282
manuel_grabacion_7_0000,k'oja'anen,Estoy enfermo.,spk_016,00:00:00.000,00:00:02.100
manuel_grabacion_8_0000,wi'ijen,Tengo hambre.,spk_016,00:00:00.000,00:00:02.074
manuel_grabacion_9_0000,uk'ajen,Tengo sed.,spk_016,00:00:00.000,00:00:02.204
manuel_grabacion_10_0000,ba'ax ka beetik,¿Qué haces?,spk_016,00:00:00.000,00:00:02.100
manuel_grabacion_11_0000,tu'ux ka bin,¿A dónde vas?,spk_016,00:00:00.000,00:00:02.412
manuel_grabacion_12_0000,taak in bin,Quiero ir.,spk_016,00:00:00.000,00:00:02.021
manuel_grabacion_13_0000,taak in wenel,Quiero dormir.,spk_016,00:00:00.000,00:00:02.542
manuel_grabacion_14_0000,ko'oten waye',Ven acá.,spk_016,00:00:00.000,00:00:01.996
manuel_grabacion_15_0000,ko'ox xíimbal,Vamos a pasear.,spk_016,00:00:00.000,00:00:02.048
manuel_grabacion_16_0000,jach níib óolal,Muchas gracias.,spk_016,00:00:00.000,00:00:02.230
manuel_grabacion_17_0000,mixba'al,De nada.,spk_016,00:00:00.000,00:00:02.151
manuel_grabacion_18_0000,ka anaktech jump'éel jats'uts k'iin,Que tengas un bonito día.,spk_016,00:00:00.000,00:00:04.700
manuel_grabacion_19_0000,ka xi'iktech utsil,Que te vaya bien.,spk_016,00:00:00.000,00:00:03.088
manuel_grabacion_20_0000,je'el k-ilikba'e',Nos vemos.,spk_016,00:00:00.000,00:00:03.114
mauricio_grabacion_1_0000,bix a k'aaba',¿Cómo te llamas?,spk_017,00:00:00.000,00:00:01.333
mauricio_grabacion_2_0000,in k'aaba'e',Me llamo,spk_017,00:00:00.000,00:00:01.392
mauricio_grabacion_3_0000,bix a beel,¿Cómo estás?,spk_017,00:00:00.000,00:00:01.293
mauricio_grabacion_4_0000,ki'imak in wóol,Estoy feliz / contento.,spk_017,00:00:00.000,00:00:01.667
mauricio_grabacion_5_0000,k'uuxen,Estoy enojado.,spk_017,00:00:00.000,00:00:00.921
mauricio_grabacion_6_0000,luba'an in wóol,Estoy triste.,spk_017,00:00:00.000,00:00:01.738
mauricio_grabacion_7_0000,k'oja'anen,Estoy enfermo.,spk_017,00:00:00.000,00:00:01.108
mauricio_grabacion_8_0000,wi'ijen,Tengo hambre.,spk_017,00:00:00.000,00:00:01.024
mauricio_grabacion_9_0000,uk'ajen,Tengo sed.,spk_017,00:00:00.000,00:00:00.941
mauricio_grabacion_10_0000,ba'ax ka beetik,¿Qué haces?,spk_017,00:00:00.000,00:00:01.647
mauricio_grabacion_11_0000,tu'ux ka bin,¿A dónde vas?,spk_017,00:00:00.000,00:00:01.268
mauricio_grabacion_12_0000,taak in bin,Quiero ir.,spk_017,00:00:00.000,00:00:01.217
mauricio_grabacion_13_0000,taak in wenel,Quiero dormir.,spk_017,00:00:00.000,00:00:01.219
mauricio_grabacion_14_0000,ko'oten waye',Ven acá.,spk_017,00:00:00.000,00:00:01.243
mauricio_grabacion_15_0000,ko'ox xíimbal,Vamos a pasear.,spk_017,00:00:00.000,00:00:01.381
mauricio_grabacion_16_0000,jach níib óolal,Muchas gracias.,spk_017,00:00:00.000,00:00:01.268
mauricio_grabacion_17_0000,mixba'al,De nada.,spk_017,00:00:00.000,00:00:00.908
mauricio_grabacion_18_0000,ka anaktech jump'éel jats'uts k'iin,Que tengas un bonito día.,spk_017,00:00:00.000,00:00:03.277
mauricio_grabacion_19_0000,ka xi'iktech utsil,Que te vaya bien.,spk_017,00:00:00.000,00:00:02.620
mauricio_grabacion_20_0000,je'el k-ilikba'e',Nos vemos.,spk_017,00:00:00.000,00:00:01.925
amigo_de_camacho_grabacion_1_0000,bix a k'aaba',¿Cómo te llamas?,spk_018,00:00:00.000,00:00:01.098
amigo_de_camacho_grabacion_2_0000,in k'aaba'e',Me llamo,spk_018,00:00:00.000,00:00:01.343
amigo_de_camacho_grabacion_3_0000,bix a beel,¿Cómo estás?,spk_018,00:00:00.000,00:00:01.226
amigo_de_camacho_grabacion_4_0000,ki'imak in wóol,Estoy feliz / contento.,spk_018,00:00:00.000,00:00:01.246
amigo_de_camacho_grabacion_5_0000,k'uuxen,Estoy enojado.,spk_018,00:00:00.000,00:00:01.024
amigo_de_camacho_grabacion_6_0000,luba'an in wóol,Estoy triste.,spk_018,00:00:00.000,00:00:01.316
amigo_de_camacho_grabacion_7_0000,k'oja'anen,Estoy enfermo.,spk_018,00:00:00.000,00:00:01.060
amigo_de_camacho_grabacion_8_0000,wi'ijen,Tengo hambre.,spk_018,00:00:00.000,00:00:00.946
amigo_de_camacho_grabacion_9_0000,uk'ajen,Tengo sed.,spk_018,00:00:00.000,00:00:01.016
amigo_de_camacho_grabacion_10_0000,ba'ax ka beetik,¿Qué haces?,spk_018,00:00:00.000,00:00:01.134
amigo_de_camacho_grabacion_11_0000,tu'ux ka bin,¿A dónde vas?,spk_018,00:00:00.000,00:00:00.997
amigo_de_camacho_grabacion_12_0000,taak in bin,Quiero ir.,spk_018,00:00:00.000,00:00:01.031
amigo_de_camacho_grabacion_13_0000,taak in wenel,Quiero dormir.,spk_018,00:00:00.000,00:00:01.182
amigo_de_camacho_grabacion_14_0000,ko'oten waye',Ven acá.,spk_018,00:00:00.000,00:00:01.022
amigo_de_camacho_grabacion_15_0000,ko'ox xíimbal,Vamos a pasear.,spk_018,00:00:00.000,00:00:01.442
amigo_de_camacho_grabacion_16_0000,jach níib óolal,Muchas gracias.,spk_018,00:00:00.000,00:00:01.559
amigo_de_camacho_grabacion_17_0000,mixba'al,De nada.,spk_018,00:00:00.000,00:00:01.050
amigo_de_camacho_grabacion_18_0000,ka anaktech jump'éel jats'uts k'iin,Que tengas un bonito día.,spk_018,00:00:00.000,00:00:02.322
amigo_de_camacho_grabacion_19_0000,ka xi'iktech utsil,Que te vaya bien.,spk_018,00:00:00.000,00:00:01.588
amigo_de_camacho_grabacion_20_0000,je'el k-ilikba'e',Nos vemos.,spk_018,00:00:00.000,00:00:01.489
mydn6E0gPWw_0000,bix a beele'ex láak'tsile'ex,¿cómo están amigos?,spk_002,00:00:01.050,00:00:02.830
