audio_file,segment_id,time_start,time_end,duration,transcription
12_Lourdes_y_Marcela_Ucam,24,240.832,255.2,14.368,pero leu tioobe mina'an mix umx u cuerpo ca'atulo'ob mina'an u cuerpo'obi' ma caxta'abi' tac yori wara ma caxta'aba' le yuumil le lanchao' ca tal u ofrecer tene' jun p'eel lanchaa yetel u reedi
12_Lourdes_y_Marcela_Ucam,25,255.2,269.664,14.464,kau paatak ten komu seguro te viida iijo ka tin wa'ala ti'e ma' tumen kada beesni ka in jo'ose taaqin baanco ku kaa a tene' u taaqin iyo komu sifera ten konic ka tin waayem ma'
12_Lourdes_y_Marcela_Ucam,26,269.664,283.616,13.952,ca tin kaate ti' u laak umamaob baax ca wayqui' cat yelo'on miismoje'ex xe ba'ax ca waycoc ma' tin  ma' tin chiic u seguro de viden ye ump'eel lanchbel tumen quinin cobrarte' comosifera toone quiimaco quiimic tubun ma'
12_Lourdes_y_Marcela_Ucam,27,283.616,293.536,9.92,a by solamente taak ca hefe te peesca beeta hun pe ku un firmarti konformida toon yoli iiko ma kacta' vi'
12_Lourdes_y_Marcela_Ucam,28,293.536,299.136,5.6,ca c bela majkaxtab u cuerpo i icoe' ca kopten koja'ni
12_Lourdes_y_Marcela_Ucam,29,299.136,309.024,9.888,kadiala doktore donya lurdes deje jenta manghu king kech dumina korasone nau kisote inflamado cup
12_Lourdes_y_Marcela_Ucam,30,309.024,323.008,13.984,bero komoot giraaziaatti haahal  jiyostu xakene kakaa pinentu laaqe qa jala hedd dtr rnyal wadas baashi ucitachi akk h ra son saanno solamentee leeyyan kaano latii xaken
12_Lourdes_y_Marcela_Ucam,31,323.008,333.664,10.656,d intoonses tune gaapaat biida upal iuti peerderta iyo qaana intonses i biidadine
12_Lourdes_y_Marcela_Ucam,32,333.664,348.664,15.0,apues ea ten xane beyxano toon xane ach otzilom chan ca tzoquin bele ub e mac sen otzil entonces como in papatz utaj meyaj weye  q
12_Lourdes_y_Marcela_Ucam,33,348.664,358.88,10.216,yete quatro i mejepaa entonces in wich a mecap chan biaru bij liseriare utasi qaso
12_Lourdes_y_Marcela_Ucam,34,358.88,368.8,9.92,siera mejen cay to'on e qui'mac ole' quin ch'iique quin jo'ochque mejen cayo quin tzajque tya'al in tzen quin mejen pala
12_Lourdes_y_Marcela_Ucam,35,368.8,380.96,12.16,wamae ka kangsati e bishkenu chuki kamaron gu binuchuke meheng kamaron no gu taasqe tone yang  soku klus ku meheng sole
12_Lourdes_y_Marcela_Ucam,36,380.96,395.68,14.72,ai ya orecha en cuarto quilo medio barato y tiempo elo chan do cincuenta centapos pero to ne qi ma obeo tin cen qe mesempala
12_Lourdes_y_Marcela_Ucam,37,395.68,402.816,7.136,si'anelo' ca op ukoja'antal in wiichan ma chustu meya ca alati men dore tumen yachi'abu bin kaana'
12_Lourdes_y_Marcela_Ucam,38,402.816,413.92,11.104,elo to'one' ca o  biin tun caaxten maaxquil yetel in quiico bin chuquel le carnadao coonic te'e le chuccayo'obo'ob le chuc pulpo'obo'
12_Lourdes_y_Marcela_Ucam,39,413.92,424.16,10.24,purule c chaan beetic to'on beyo' k chaan bisaa kubeentic wa tu paache cu bino'b beyo' c chaan bin c bisa a beyic chaan chuco' taan c man ich luuk c maan beyic
12_Lourdes_y_Marcela_Ucam,40,424.16,437.696,13.536,caxquele maaxquilo'o ju pikka bey ichil le luuka k koosque le carnada ti ak chancono' bey tin ooch quiintil in paalalo'obo' pues wara xana okulaj dzool u beelo'oche' jun p'ees ch'uupa p'aata ten
12_Lourdes_y_Marcela_Ucam,41,437.696,450.656,12.96,campatateng sham beshano pues tene pues wora beyane tiempu ile pul poa pues tene kinta ling wante meliti sane kuchang sik san ting alko san tia linghan sane ye teling wichang sang
12_Lourdes_y_Marcela_Ucam,42,450.656,458.976,8.32,cheen bey cuxtal to'ono' cheen bey cuxtalo' cu chan sibi to'on casone to'nec chan maac anti kante c chan tzayique te p'aac
12_Lourdes_y_Marcela_Ucam,43,458.976,473.056,14.08,seboya wamec chan kutk u yiika kutque iigo le x ya'ax iik yaalalok chan kutque picardic seboya ichic xo'oxootque seboyao u dzoolec chan dzicyoko wamae
12_Lourdes_y_Marcela_Ucam,44,473.056,479.776,6.72,yach'qe le casono kyactik beyo kcotiqe le kyalsebo yina
12_Lourdes_y_Marcela_Ucam,45,479.776,489.12,9.344,c xo'otic beyo c yeedzic pakali' le c jaantic k chan jantic beyo' be mas menos presio mina'c manqe p aaco
12_Lourdes_y_Marcela_Ucam,46,489.12,498.208,9.088,pues mina'ac manic se booyaam baara to y caxtic to'one' pa chan yaach'tic beyo' wame le cayok poipoocbi cay
12_Lourdes_y_Marcela_Ucam,47,498.208,508.704,10.496,kusibitonekayopo otla pe chujkayobo cok okmate men weye cusibitia lajante cusibitech ya que tonekmatque pues cpoquic
12_Lourdes_y_Marcela_Ucam,48,508.704,516.832,8.128,o lekcan yeziklimon yuko lekcan hantik beyetek palalo ve tulaqese sierao
12_Lourdes_y_Marcela_Ucam,49,516.832,529.536,12.704,can betku uchang posteile pwes chan sahi kante pwes bei alilo ntak bele beyang uchang tale pesca duru bokchang hog okumatele ekayo hog okumatum e pulpo
12_Lourdes_y_Marcela_Ucam,50,529.536,535.264,5.728,a ku si pi tok hun pe pul po le bwen a hente ku cik hun pe chan nok ce
12_Lourdes_y_Marcela_Ucam,51,535.264,541.056,5.792,uchaan sikton bepues ma chan yalu tojol chan koniktak veinticinco pesuse
12_Lourdes_y_Marcela_Ucam,52,541.056,550.624,9.568,sing gik mak o bangkang wiktai thenucan toh lok wame kucan talile heshile ing so brinuh oka ucan tasik tokne bulba
12_Lourdes_y_Marcela_Ucam,53,550.624,559.232,8.608,tone chan zai kanti te lin qika tan chaljantik yaoro sal piconi me mas barato yo la maxe in shu piktaquin
12_Lourdes_y_Marcela_Ucam,54,559.232,572.192,12.96,chan picartikap e park jumpit seboya wisilantro yaqe kchan makandicante beyuchek chaqi le mehen kayob bet ukaldo y kayob kchan ukaldo
12_Lourdes_y_Marcela_Ucam,55,572.192,584.224,12.032,kca bi bkca ant byo tone kobo otzi lone minaan miskilancha minaan yakelte cha matik beyo ek lekchan hantik san
12_Lourdes_y_Marcela_Ucam,56,584.224,590.681,6.457,ake bai ku to kale kabiiza baya oke mina nnma maaska le
13_Venustiano_Puc,1,0.0,10.592,10.592,bueno ty choveny uche mane ya mi kes siete a estanimam va ocho a esebavoptuse maev
13_Venustiano_Puc,2,10.592,19.552,8.96,binen jo asociat te te lote iucata no binen binen cancun binen che to mal
13_Venustiano_Puc,3,19.552,26.016,6.464,scarse ga s nicolas bravo kim
13_Venustiano_Puc,4,26.016,40.32,14.304,ich ek poste be uuch caache bey i maj najlo' aeyi najlo' yaan ora in naan toon ixiin beyopes qui bin in nate ixiimo' in bi
13_Venustiano_Puc,5,40.32,54.048,13.728,pues cile tiempo tan iman shancaacho tin juven ni bei tin joven ni yanni que nu pues chenbeni maanu beti tres cuatro anoz cuatro meses ti quincaa sut quincaa bin
13_Venustiano_Puc,6,54.048,63.232,9.184,entonces que ac tuun tanuc in papay le ba'ac a beetca xipa ma' patli ca caate ca quiinsa' tu'ux ca ma'ane to'one mac oje tu'ux ca ma'ani
13_Venustiano_Puc,7,63.232,74.4,11.168,entonces bey be ya'i temparo tene quin taro k in ka' bin in ka' bin ma ma' tin wunyc ba' x qiakkten pere ma' tin crejtic ba' qiacten beyo ca' bin tuka'ti
13_Venustiano_Puc,8,74.4,83.648,9.248,bukaaj maan tin beetaj naak toni woj maan beyo risto kaj suwnajen waye ca p in meya in meya in meya iney
13_Venustiano_Puc,9,83.648,92.608,8.96,peshteloka xook hin beer itooviya xooku xooklin beertan mak koontento ini tane ustiin wicheti kaaho
13_Venustiano_Puc,10,92.608,107.04,14.432,pero ban infamile ma' tyooticbi quin waacte ba'ax caxtic waye waye mix meyaj mix ba'ya mix tuux a naajal mas co'oxte j cajo a cajlacontalo caxtup eterno c mano
13_Venustiano_Puc,11,107.04,116.768,9.728,que ac tene ma' wa bin techex ceem pero tene ma' tamen bie ma t yootaje caj binen cancun u dzooc lodzoca dzooc u dzooc in beel ton caj binen cancun
13_Venustiano_Puc,12,116.768,131.712,14.944,jan cuna tin beeta mi sey mesesiane oraj yaacu yan tul in iijob mi cuatr me seciant tu xiip achicnin iijob caj binen le caj tuuxtaa ten t'aane le chan xiipalo koja'an
13_Venustiano_Puc,13,131.712,142.176,10.464,etu kin taala zole taakinaf maat huun tar baytii ka gaanar k tika shupki fanaa tank botik fanaa tank booti tulaak tun kuhtaa
13_Venustiano_Puc,14,142.176,152.608,10.432,pues kajtala kuintale kaquectana chamro cojan banqej bete anqhe pa lhian kbisicuena doktore at pisak na doktor
13_Venustiano_Puc,15,152.608,166.624,14.016,an  s a qmce iv te a qui un acta ti tia an luka tanchano te ante mamitu
13_Venustiano_Puc,16,166.624,179.968,13.344,kalibe ca aj bisaj dz'acbic aj dza'ac tu ca'aten listoj pestenen beyo baanquen in beetjoye' na'aixbaa mix tu'ux an na'aja cheen chan dzoon qui maan in beete chen dzoon
13_Venustiano_Puc,17,179.968,190.848,10.88,puees beeyiin beyiin kashkiin kushtayyetere faamiiliaa tielo ka kaaphiinwaay ti tune komokzeen t ak qeeqinoo bechaan nuukta kob beyak in waakiye
13_Venustiano_Puc,18,190.848,197.28,6.432,s manke kaabo te nei meyake kaabo elklo kone in konaj tone kaabo
13_Venustiano_Puc,19,197.28,205.44,8.16,ca din conecabo caj ob miyaj tuun bey yeetel le caabo u yante cabo pes conic yan to'on u p'ita aquine'
13_Venustiano_Puc,20,205.44,215.328,9.888,tbyanta le kaja beyoo tan in manic to'n bit aalambre jun tartic aalambre juntaartic aalam tianta le zob ya'tatin aalambre
13_Venustiano_Puc,21,215.328,227.36,12.032,umaakte bileessiinkii paqe suoko kap iin paqe kisuoktua te lokaas soof hin paqki suk koo ba yo kapiin cak poostettum kan hin qalkiin teerana
13_Venustiano_Puc,22,227.36,236.672,9.312,tx t it b  c  cq k  hz t k
13_Venustiano_Puc,23,236.672,247.616,10.944,ora jiacu lecre tu rtsaa tu ani bucaa imid cinco mil te acaa tu neen neen huacash ta cubgaze ladhicaa tu te ma nac caa tu
13_Venustiano_Puc,24,247.616,258.848,11.232,a bsihl kap s grt n ps byan kn kashnaaantn i maata kni kasnaantn i maata kni mat kn
13_Venustiano_Puc,25,258.848,270.016,11.168,te lokatu chukar ten seis tani tan chukar di es ate lokatu tcukar ten benti treinta wokas
13_Venustiano_Puc,26,270.016,280.32,10.304,ca ti manich an caamiameta listo dzo'oc tuunpero baan in paalale bino'obi aja in paalaloobe dzo'oc i jookoobe binoole tyopes
13_Venustiano_Puc,27,280.32,293.216,12.896,tin waac xane' ma'alob beybinico'obo tumen wa ca p'aatcoob woye' mi beela' maas can jodido yanicoob xane' ecamu joqicoob beyo qes ma'alob yabicoo tu meyjo ma'alob luuwa tuux u meyjoo
13_Venustiano_Puc,28,293.216,305.216,12.0,qes tanakaatubatanoob waye itobia kes xan beyook ulaali ku dzakoo tin taakin kes bey yojlob yaantan u piito ku dzako tan xanin taakin ku taalusiin batanoo xan
13_Venustiano_Puc,29,305.216,314.912,9.696,jelob ca tin manchancamin netab listojcab in meyaj in meya bele ma'ach in joc'om xtux in jococ cu t'anqenob yan ora tan in bin cancun
13_Venustiano_Puc,30,314.912,327.008,12.096,qn biinbini jan xin bato t lobr u taalo'obe' kt'anqueno'obe ca' xiquen men lichobena'an tiempo taalo oy pues quin binticnalob pues ti a ano tun jeelaat
13_Venustiano_Puc,31,327.008,333.824,6.816,tre saos tres saos malat utz'ajto'n tero balo ach olak xu'l kewakxo
13_Venustiano_Puc,32,333.824,344.512,10.688,e tiempo helo le ka registrata be wacasn i noecients osea  oc ka registrata be waksho
13_Venustiano_Puc,33,344.512,352.384,7.872,yan tres mil cabes a soc jax ti tulac a nacw weycaje' mas ti tres mil quiientos
13_Venustiano_Puc,34,352.384,360.032,7.648,bawrawa ka beta qbas seensati a le gaana derati  waksha
13_Venustiano_Puc,35,360.032,368.0,7.968,min kach cuarta parta ole yan pachin cuatro ti yan osto ti pero siton cojch'a bi
13_Venustiano_Puc,36,368.0,379.072,11.072,tknqa bisika itika gaasta ci titulaakle dunku ta a s mayo mente beyanikona ak konqeta boltiku bi saaka
13_Venustiano_Puc,37,379.072,391.136,12.064,yaanap hach fleeta ku ba'oottik tana kmo c cakaaaa kin chana gaasoliinaa dara sim embaargoo laalii shanqaa beettana taa'aq inti yaalii mankoo hittana kii kunna
13_Venustiano_Puc,38,391.136,398.976,7.84,pues tres anos malastu betaj to'on pachbe hora tobe abe hora ma' ulajch'aa to'on jaile jagweyo'obo'n
13_Venustiano_Puc,39,398.976,411.168,12.192,beora mic chuumuc gentey yaan ja' ti u waacax chuumuc na'ane' ela be ora jex anica wa ma' tu seedzaqueja jach ti agosto jela dzuca cajl u bisaja tu ca'te
13_Venustiano_Puc,40,411.168,421.056,9.888,kan hoku kaakkaalu bisaa haa dkatm tm caa bil taaaki hshadi km d r tmga naa caa hille kaakkonni y naakkon kkat a tkku bisaale
13_Venustiano_Puc,41,421.056,427.776,6.72,pues be ora ma'alob yanico'n me yan u p'ite ja' naan jach gazto
13_Venustiano_Puc,42,427.776,433.856,6.08,nan toon jach gasto be ora yete jaab chan u p'eli gazto taan a maac jach taajk
13_Venustiano_Puc,43,433.856,444.416,10.56,yankone jabe ora pero wa ca segar nac pero wa ma tu segar xane tz'okano fregar coon tu caate kwawch fregar coon tu caatano
13_Venustiano_Puc,44,444.416,456.16,11.744,sc mktc gbyrn mlb  yn ts m c gyg sz m t t  tt p si  bs h
13_Venustiano_Puc,45,456.16,464.512,8.352,leb qe mak gratis ca ni k botic cinco paspam borto men laca shupra dize lo cucaa maallo lay co shupra dizlo cucaa maano nin
13_Venustiano_Puc,46,464.512,478.368,13.856,te tene pestaj yaat yaan tela may ta chbela dzuxu'ule' bela yaan maac as dzuxu'ule wacxo le tacha o flete tac doct trscents pusca bo'otic cada oocho dyaaz ca qince yaal
13_Venustiano_Puc,47,478.368,489.44,11.072,atun kanaa caaia le fleettitti raaaaf a bo'ot ku fleeti maaka bistichi haati aale wakshoo yeloo trees di yaasiyyu ka wakshoo takkaa biskullaa
13_Venustiano_Puc,48,489.44,495.2,5.76,pessemanacu ocuate chanra seiscientos puchenyi yucujaa huacas
13_Venustiano_Puc,49,495.2,502.752,7.552,yaaque u mese bu ca'aj a bo'otic citun ca na ch'a'ay cuna gaz u teech tan a man ixiin tan a man ni tu laacle
13_Venustiano_Puc,50,502.752,511.392,8.64,porkelek koseecha timaani ka ma ati tu laaka yam hi dakkek koseecasokk treis sanosbe ora uchi ku canyanta ti anu
13_Venustiano_Puc,51,511.392,524.16,12.768,ckada aanoy jach na'an ca paqic peru ma't yanta jach tie aanoj etobe yaajchan lograrta' cosechale maax tu chan beet p'iite y le tuux maane a'axanoj yan i le tuux mayino
13_Venustiano_Puc,52,524.16,533.376,9.216,pes cutiji cantiqa na lo guqui mi bebnaani jaau a bebnaani jaau gutijle guquimi tzoc beio
13_Venustiano_Puc,53,533.376,545.728,12.352,dzo caan leyo ma tiantaj le bala ca beyajte ma ti sena'an jae ma tziantaj le bax bina meyaj bax teaticnaan ja welanocheo quex ca chuche quex bejlajeex a nicona
13_Venustiano_Puc,54,545.728,556.64,10.912,uche' yaan ora quin wa'aco' uuch caache' ti an colye te animas in papaitpendetu in papay dzuquinlo ora dzuquin in papa ora cheen in mama p'at in mama yaan quex
13_Venustiano_Puc,55,556.64,564.416,7.776,cito docensiati mama cushaanshan tacbe laai csaan cushaandati ciento dozenisianti
13_Venustiano_Puc,56,564.416,574.208,9.792,cu xa'an cu cha maan ba'axe maach u jooklesi cheen tu chantaana bey cu maana te cu chamaani kaxmaba'ax ti' bey tuux cu chamaan bey  taana
13_Venustiano_Puc,57,574.208,583.872,9.664,abre in papay uuch quiimic uch quiim quin pupaj yeale tiempo caachtan cbeetic cu beetcob becol te'ex tzoltuntan kpisa'alo deze te'ex tzol tun
13_Venustiano_Puc,58,583.872,593.6,9.728,soltunati kubbeet ka ba kolo tik bini ik biinteesh soltun kubeetik tak yaan ora tak dosieenta stresienisi taati s tol
13_Venustiano_Puc,59,593.6,607.04,13.44,poes quianta de cecaan pacalna junoy ja' julyoy ja' tu laacle meesobow ja belaay qealale du d de mayoy yaaxja'
13_Venustiano_Puc,60,607.04,613.376,6.336,qin de maiui ja veinte de maioi ja tre de junui ja
13_Venustiano_Puc,61,613.376,622.528,9.152,veinticuatr ti' junec ja' tu nacle mesob je dz'an wuchca'acho bejlay ma' tu beytaj
13_Venustiano_Puc,62,622.528,629.216,6.688,yaan oray ka waayqe yozmi ob ti'e lay yan u qaasle ja'si yaqiin se bejle waa deeber u qaan
13_Venustiano_Puc,63,629.216,641.344,12.128,kaaa ki mibar kumaa t kumanda benti i quat kumandonhatu kaixa idu lta pis kin sa basu ki utu babaa n sa basu ki utu pi
13_Venustiano_Puc,64,641.344,655.296,13.952,qensa baaxeqe wa le dzo' cu caambiaar wade porsile naturalesa ba'axten qui aycoobe laay taque aseguradora be oorac u meyajtaala quiaycoobe
13_Venustiano_Puc,65,655.296,663.072,7.776,waka wkti s  l aasi gura dora astaw qchl fch kapaqa tmin paqa biin blad sri aagst
13_Venustiano_Puc,66,663.072,671.328,8.256,agst bnk pql nkc by yamn yant ks c mes kpqlkc hn b  t agst
13_Venustiano_Puc,67,671.328,677.12,5.792,iltipia ast ya ik tch kapa qal mai ma tpq l asgradr
13_Venustiano_Puc,68,677.12,689.024,11.904,pero tene ma' ma'x an ucni quin wa'aqe na'a wa tu kaxa jay tene tin paca y le ba'ax bin in bet sene ma' aya'ac tene wa ma' betic  tene
13_Venustiano_Puc,69,689.024,695.968,6.944,la aseguraadra tu aseguraada chagla kosecha waa inkaasu per chahe
13_Venustiano_Puc,70,695.968,705.152,9.184,cu bootic teche perdidab pero wa een caasoj yanjyec josechaob tech yan a bo'otic tulaacal xan ela ch'a'amao'
13_Venustiano_Puc,71,705.152,714.592,9.44,osilswrdr xaktch j mil ps lhw t hbb ahli s hip ektri ht yat q ektriy lmtc qytch j mil ps
13_Venustiano_Puc,72,714.592,724.576,9.984,cu dza atech ferti lizante kuzaatech semia kudzaatech tulakaj liqidoa rosiati lelo ka p'axabaj wamaj yanjiye'
13_Venustiano_Puc,73,724.576,739.36,14.784,o jela cur re conocertach porque tone ya'qich to nbea yan orai que aque aseguradora ya nu botque segura icologo te k man to pache ka nu boton yan orai ku botic tor apenas setecientos por ectario
13_Venustiano_Puc,74,739.36,745.696,6.336,ikuna inbrsiyon ka btk mhrk nwa ak baantya aas gur dr phtk hsanik
13_Venustiano_Puc,75,745.696,760.384,14.688,ex anikona menala na'an tech compromisute mix maak tam beyajte wa yan jiya tiawa may ja'alib na'an mix mak ab a tucul wa p'asmaj pero wa ka p'axkabay ma strabapa p'axkala
13_Venustiano_Puc,76,760.384,773.344,12.96,tanapur bayi mai htca ca hun kimaya be ora baeita kinaala cau k sk s nok kinaal b ora bastu ginati bazita nhi  i mak echa ba qahan tch
13_Venustiano_Puc,77,773.344,786.848,13.504,banoo ka in tsikbatachu  tsikbat matoa animaas in maamay uoche banoo in mama uoche le esklaa bitu kiako nen loo sikbatmatoo
13_Venustiano_Puc,78,786.848,800.704,13.856,kqiaai o queak te'xema anima ix otzili li qiak li asukunobos uyilima otzili lechiklew chen t'akyak kubetka pa pa ix
13_Venustiano_Puc,79,800.704,815.584,14.88,y teexe te'exe ma' wul ba'xe mix ixin yan to'on mix ba yan toon a papay bija ch'aque can tuuxtaaque ixiintie maac o que'ec uch an t'ajic bey a
13_Venustiano_Puc,80,815.584,828.576,12.992,amejin cuartio beia gutazaatun tecantazaactu ne cshaatu que te lugmotz papaia yichi osh dhac gutsaa lu chanhiaata bamai maca
13_Venustiano_Puc,81,828.576,840.416,11.84,paapaya yetele xi'imo' cu cha'acle kuumbeyac u dzaaba bine paapaya ichilo'z yool jalu motz paapay yoolal u ya'atale xi'imo' yool u ya'ate juuch'can juuch'co'
13_Venustiano_Puc,82,840.416,851.232,10.816,yete'el cu pakacbituno' le cu jaanta wa ma'i macal cu paanal le macal beya u cha'acle cu dzaabaqich ju ch'oco cha'ta' te cu jaanta bino'
13_Venustiano_Puc,83,851.232,865.216,13.984,qeequesintina'an tun cu antaj na'ane' xi'imo' jach ootzili xane tu betal bine tiempoel ba'ax ani belo ma kaja'anteli' telo antes quianta weetel to'one' ba'ax teen que a quiman maos
13_Venustiano_Puc,84,865.216,876.736,11.52,ma iaiqui de besere toone ma' qil masani pero loo bin sucuun quiac pach pal binin sucu'uno' ba'aro p'uchic bi men bi ma' tu jandi te arina bin
13_Venustiano_Puc,85,876.736,890.336,13.6,ta cha'achic bine ariana ma' bin tu bi ni tuun inc in sucun arian be orean st nosric u bo'ota' de ten waaiche to'one' aantes squianta to'on de ten qyaac to'on te'xe ma' wil ma ex ootzil
13_Venustiano_Puc,86,890.336,904.512,14.176,p'uu p'uuchic bin teyo le banque ta beyoome ma'atz tu jaantic ba'ax tu te waajo' bey xa'acai ti aarinao ma' tu jaach'a leti'e cu jaantaj uucho' que aque tuun wo chaabi xeena
13_Venustiano_Puc,87,904.512,915.488,10.976,pes qiaiqa pubin despues e kaa ka suun naji gaapu chamen ku chankolushaatu laka
13_Venustiano_Puc,88,915.488,929.44,13.952,spe le ti oba a in sucu'unoobo mejnoo mejno'o pero tob yal le maas uuch tuum maas uuch quiach le ti' tu paalexano'
13_Venustiano_Puc,89,929.44,944.288,14.848,antes tuun u yanta bin yeteley animasinpa pailo yaan u p'eeb maac ya'aco ti' u salvadori wy wey cu maan bine' k u kaaba bine maaco salvadoribin xi mac ca'anal in beya'
13_Venustiano_Puc,90,944.288,958.912,14.624,aaa klettika haakaana klo hiraancht frmaati maak phirraanchot formaati maak chin qaash kiaqu bile urmaatti irraaanci maak
13_Venustiano_Puc,91,958.912,973.44,14.528,lkkan taakriiyatut si hinnatu laaka kutaa'a kba lkkanuu maachee qubbisikk jaalu paliitsillee lkka nu qoogsachi palliitsiilechee kuqubik biintach kk hela awattan liistu
13_Venustiano_Puc,92,973.44,980.128,6.688,chebeyi humanu cashto tacanpe chincu bine mago laa cincu de la manana bintu mau ye
13_Venustiano_Puc,93,980.128,992.832,12.704,mk   pr  pr ak mck tkk mk bn jn s s bt b  mcc bc mnknc  mckc
13_Venustiano_Puc,94,992.832,999.168,6.336,bes tulaa ca sajac biin le thempoe' le ma' biin tu jookoc le caan u jelaac taal oora biin u ma'ane'
13_Venustiano_Puc,95,999.168,1013.152,13.984,ma tu jookob e mixmaac tulaacl u kamubaj u  pe le maquelo quensa tu'ux u taach cheen ti cajlaj te'ex ca'an a cool cyaco'obo' le tij caas ex caan a coolo le ti caas ex ca'an acoolo'
13_Venustiano_Puc,96,1013.152,1024.48,11.328,jano todnoho cmak sunki ako bol  dom mro iko iedom miro openoho cmak san ian kes ja masisien anelsan
13_Venustiano_Puc,97,1024.48,1032.8,8.32,quiaquetn stne palest ne ma okanti esclabitud kue salvadore kanma ankut n wyann que
13_Venustiano_Puc,98,1032.8,1043.968,11.168,miro quiala ben ti' men salvador i mach min dzoon cu taale quin dzoni qui'ac tane ma' sajquenti qe  bin cu beeto
13_Venustiano_Puc,99,1043.968,1054.432,10.464,tziaalu sut binalaj cinco de latarre tu ca'teno' te jo iglesia tuxane iglesia min be oora te cu kaxqe tzii min bino'
13_Venustiano_Puc,100,1054.432,1067.232,12.8,nu koch boolsasi taaqin miyantie tziin be yob le tziin be ca  tzeellabele salvador  sa tu'ux cu chaaque taaqinil ma'  o colbil u beetic wele'
13_Venustiano_Puc,101,1067.232,1078.368,11.136,abulaqle gento bizuzi baan chu maa chu meijoo che becushlico ba puru meia pu run meia nubetrapichi be taan be te shcaa nacolo nojodh
13_Venustiano_Puc,102,1078.368,1088.576,10.208,u petrapich tu'ux cu juuch' u cania tu'ux  beetal le asucar beyo' juuch' le le caniao' u beeta'
13_Venustiano_Puc,103,1088.576,1098.976,10.4,elo kiakton i animal sbeno kiak ton i mamay kia ke tene achmi kex catorce a nusiante ne tiempo je' le' quek koko
13_Venustiano_Puc,104,1098.976,1108.928,9.952,belcan yora tu baiqiaica nimasi ma mailey oqane s ia oqanes tait taalemaaco que ca oicu iauat benu tsiinintera
13_Venustiano_Puc,105,1108.928,1116.704,7.776,icu mam min tac x taan jaadz tu'ux qui'acoobe cu biin jaalal x taan jaadz mi'in wa e tu'u an e caaje'elo'
13_Venustiano_Puc,106,1116.704,1131.552,14.848,u p'e kaaj ti ako bus tan jaadzite a bante banda  tac bela' yan le caajo' tac beela' yan le caaj ti a ko bus tans tan jaadztan woonabese aakooti u jookot aj caam pech ben jookot aj caan pechben
13_Venustiano_Puc,107,1131.552,1137.856,6.304,li bik a aa be maql
13_Venustiano_Puc,108,1137.856,1144.352,6.496,caqin sa bine ien benshib ba tu tut on be
13_Venustiano_Puc,109,1144.352,1158.912,14.56,te ma'a tu qaaten tus kaaqi mamma kakoobe ma'a binizi maa kakoobi oko qaasi bagine ko kaakoobe ya nu monumenta to'oten tus lugari kaqi animasi mamailo
13_Venustiano_Puc,110,1158.912,1172.384,13.472,menletube come mas zuchidhojlotu shquin zaabi ne magu caczi maquin buye pal canpet pachitican bi nach ne oc chaa mei co cacquin zaabi
13_Venustiano_Puc,111,1172.384,1179.68,7.296,tc gnt  b l b h  m   r hz z
13_Venustiano_Puc,112,1179.68,1187.488,7.808,itoa biya bintak tsoo ku qiinsale le esclabitur ka biayaa milaa le a insia le sabador biyo
13_Venustiano_Puc,113,1187.488,1200.096,12.608,de che maco binto banda norte qinso ma o jela'n ba'ax cristian likaj qinz y de por si dzoqe tu perseguirta de porma che maqe ma che maqe ma che maque
13_Venustiano_Puc,114,1200.096,1209.216,9.12,s le taquinoj beytak u bolsel itak u tzimin kiako binoj ya' makin tu qinsaj binaka dzo' ne tzimno'
13_Venustiano_Puc,115,1209.216,1217.632,8.416,ma ti queloob ma bin tub wa mu kaoolechecan u coocha' techel listo ti' ca paat ti' ca p'aatle patie'ech
13_Venustiano_Puc,116,1217.632,1223.072,5.44,kan taakkee yaan orak qashku tii mimimayo yaan ora kan taakba maashu tuklu caa i taaqina
13_Venustiano_Puc,117,1223.072,1233.248,10.176,cochaa taaqa tiipe caani qiaaqvin tiaan le dze tali chaca shto' qiaaqvin naa cayoo lu tzib ne ha la tubitubi
13_Venustiano_Puc,118,1233.248,1243.552,10.304,bingbte ero le maco naa iaa ba chende tu bisa tu bisatu bisa uyiloba
13_Venustiano_Puc,119,1243.552,1253.184,9.632,c sunajobbi tulac le wylob aj sunajob bi uch laj quimi xa ne macojelob uch pe macoo uch quinco
13_Venustiano_Puc,120,1253.184,1265.92,12.736,nm m k tb xk c kmk tkrsr yn tbn kal bz tc  q
13_Venustiano_Puc,121,1265.92,1277.344,11.424,abisaartaab deqew bejlaaw yok le salbadorchew kaajoye tu jeentea
13_Venustiano_Puc,122,1277.344,1290.528,13.184,teech caj canan le cana u tu taaloobe ca wak ca dzounxala bente maacheen p'ococ wa bin beya tu pa'ac u tiib le caj taalu tu' le maac bin bey ti'a'
13_Venustiano_Puc,123,1290.528,1301.216,10.688,pajchi tun bintijtaali la caj chjachab in beyaj caj ma'ch ban le dzono u machma pero beydzun ma'chlo
13_Venustiano_Puc,124,1301.216,1315.552,14.336,ca j jenpuchtaa benec aj ch'aab u dzoon ajti'cha dzoonte que ala binti' ca waaw te teecha wa quin quiins quech que ala binti' ca j paate ma' a watnaj xani pero ma' j quiinsa' xani
13_Venustiano_Puc,125,1315.552,1322.272,6.72,luchaarnaj bin yeetel le maaco' caj puudzi naaques in machin ba yeetel bey
